owner,workstream,variant,basis,on_base,ann_return,ann_vol,sharpe,sortino,calmar,max_drawdown,skew,hit_rate,CVaR_99,turnover,cost_drag,info_ratio,alpha_ann,t_alpha,n_days,start,end,source,note
Dafu,Regime switching / VIX gate,MS-fxvol,net,True,0.0515641066105885,0.1113870645043662,0.4629272424049495,,0.15894606230496,-0.2918129677373789,-0.6522004894350685,,,0.6826132316427378,0.0183273268316152,,,,,,,dafu/outputs/headline.csv,
Dafu,Regime switching / VIX gate,VIX-rule (incumbent),gross,True,,,0.635261773616654,,,,,,,,,,,,,,,dafu/outputs/headline.csv,headline.csv publishes gross Sharpe only
Dafu,Regime switching / VIX gate,VIX-rule (incumbent),net,True,0.0491022275821985,0.1055343000254113,0.465272689261931,,0.1815023467397319,-0.2450297526541043,-0.7314142927996268,,,0.7056276062931802,0.0178838301701624,,,,,,,dafu/outputs/headline.csv,
Dafu,Regime switching / VIX gate,Vol-rank,gross,True,,,0.4791251983027981,,,,,,,,,,,,,,,dafu/outputs/headline.csv,headline.csv publishes gross Sharpe only
Dafu,Regime switching / VIX gate,Vol-rank,net,True,0.0257322998945514,0.0826100839304789,0.3114910271269859,,0.0794915289047899,-0.2838243279639694,-0.7402024192280707,,,0.5521582065736065,0.0138153070630494,,,,,,,dafu/outputs/headline.csv,
Dafu,Regime switching / VIX gate,baseline,gross,True,,,0.6284423467928696,,,,,,,,,,,,,,,dafu/outputs/headline.csv,headline.csv publishes gross Sharpe only
Dafu,Regime switching / VIX gate,baseline,net,True,0.0521434343364554,0.1119142098626389,0.4659232674783226,,0.160059538947754,-0.2931849420551637,-0.6480046211041316,,,0.6754702284294801,0.0181466112657642,,,,,,,dafu/outputs/headline.csv,
Oleg,Macro event studies,(no committed output),n/a,False,,,,,,,,,,,,,,,,,,oleg/,no outputs committed; must consume the same frozen windows as everyone else (§19.2)
Theo,FX options / skew filter,(no committed CSV),n/a,False,,,,,,,,,,,,,,,,,,theo/data/processed/*.parquet,"results are parquet-only; spec his test as marginal over per-currency RR (0.457), not versus the raw baseline (§19.1)"
Theo,P4-C combined ladder,[add] + Bad-skew exclusion (XS top quintile),gross,True,,,0.368121834816022,,,,,,,0.7012473904652621,0.0113411226748598,,0.0061033462018307,0.6033247981294021,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C combined ladder,[add] + Bad-skew exclusion (XS top quintile),net,True,0.0135042923628111,0.0675443691330333,0.1999321710476494,,0.0431713415044108,-0.2613915766929124,-0.2912040672086096,,0.0168586979967904,0.7012473904652621,0.0113411226748598,,0.0061033462018307,0.6033247981294021,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C combined ladder,[final] + Bad-skew exclusion (XS top quintile),gross,True,,,0.6808072460140009,,,,,,,0.6051437773003898,0.0122981997624704,,0.0139829930197194,1.0998038101697931,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C combined ladder,[final] + Bad-skew exclusion (XS top quintile),net,True,0.0443031431857793,0.0832350579081862,0.5322654215564873,,0.2185970586611993,-0.1906649354055872,-0.2612912396457347,,0.0189418033719856,0.6051437773003898,0.0122981997624704,,0.0139829930197194,1.0998038101697931,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C combined ladder,[final_loo] - Bad-skew exclusion (XS top quintile),gross,True,,,0.6848825658534361,,,,,,,0.7056276062931829,0.0178859127888445,,0.0139915414948686,0.8665713067934229,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C combined ladder,[final_loo] - Bad-skew exclusion (XS top quintile),net,True,0.0533526145358842,0.1040721820880327,0.5126500998197031,,0.2034848491272915,-0.2412221315590477,-0.6554058253610632,,0.0275225756248719,0.7056276062931829,0.0178859127888445,,0.0139915414948686,0.8665713067934229,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C combined ladder,[loo] - Bad-skew exclusion (XS top quintile),gross,True,,,0.3575771278624345,,,,,,,0.8867397983464222,0.0173173315920279,,0.0006281172439809,0.0487836938296332,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C combined ladder,[loo] - Bad-skew exclusion (XS top quintile),net,True,0.0127923245446485,0.0842803348273474,0.1517830294677191,,0.0268817122891648,-0.3450048522867219,-0.740264013922815,,0.0242375276515885,0.8867397983464222,0.0173173315920279,,0.0006281172439809,0.0487836938296332,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Theo,P4-C components,Bad-skew exclusion (XS top quintile),gross,True,,,0.5784728194881685,,,,,,,0.5901696073491446,0.0126925238520948,,0.0079035987026229,0.6268064370790342,5001.0,,,cesare/outputs/p4_component_standalone.csv,"re-priced, not rebuilt: his committed bad_skew25_1m panel with his cross-sectional p80 rule, applied as a post-sizing trim rather than a pre-sort exclusion. NOTE his signal is bit-identical to fx.vol_surface_panel('RR')"
Theo,P4-C components,Bad-skew exclusion (XS top quintile),net,True,0.0390340908818636,0.0895271849304716,0.4360026612271818,,0.1617777034964662,-0.2203084803273401,-0.3050862021750769,,0.0206331527310465,0.5901696073491446,0.0126925238520948,,0.0079035987026229,0.6268064370790342,5001.0,,,cesare/outputs/p4_component_standalone.csv,"re-priced, not rebuilt: his committed bad_skew25_1m panel with his cross-sectional p80 rule, applied as a post-sizing trim rather than a pre-sort exclusion. NOTE his signal is bit-identical to fx.vol_surface_panel('RR')"
Vidhi,Macro/regime gate,binary_filter,net,False,-0.0332908435997388,0.0597498231455627,-0.557170579712606,-0.466013724499436,-0.0766563721347322,-0.4342867092800381,,0.1907514450867052,,,,,,,173.0,,,vidhi/outputs/adaptive_strategy_summary.csv,"DOES NOT RECONCILE: monthly book whose returns are log_return(spot) only, so it sorts on carry and harvests none of it (§18). Sign is expected to flip once ported to the base. Kept and flagged, not dropped."
Vidhi,Macro/regime gate,probability_scaled,net,False,-0.0330103021200411,0.0590562901382027,-0.5589633558557594,-0.4728780059453613,-0.0787559134929786,-0.4191469650464301,,0.2254335260115607,,,,,,,173.0,,,vidhi/outputs/adaptive_strategy_summary.csv,"DOES NOT RECONCILE: monthly book whose returns are log_return(spot) only, so it sorts on carry and harvests none of it (§18). Sign is expected to flip once ported to the base. Kept and flagged, not dropped."
Vidhi,Macro/regime gate,static,net,False,-0.0595235205049049,0.084180754561774,-0.7070917909297788,-0.7750609659692241,-0.0827321880699995,-0.7194723346920571,,0.3846153846153846,,,,,,,234.0,,,vidhi/outputs/adaptive_strategy_summary.csv,"DOES NOT RECONCILE: monthly book whose returns are log_return(spot) only, so it sorts on carry and harvests none of it (§18). Sign is expected to flip once ported to the base. Kept and flagged, not dropped."
Vidhi,P4-C combined ladder,[add] + Macro/regime probability gate,gross,True,,,0.3575771278624345,,,,,,,0.8867397983464222,0.0173173315920279,,-0.0214407296459568,-1.76295857290628,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Vidhi,P4-C combined ladder,[add] + Macro/regime probability gate,net,True,0.0127923245446485,0.0842803348273474,0.1517830294677191,,0.0268817122891648,-0.3450048522867219,-0.740264013922815,,0.0242375276515885,0.8867397983464222,0.0173173315920279,,-0.0214407296459568,-1.76295857290628,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Vidhi,P4-C combined ladder,[loo] - Macro/regime probability gate,gross,True,,,0.6808072460140009,,,,,,,0.6051437773003898,0.0122981997624704,,0.0313599312634874,2.6926495357548905,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Vidhi,P4-C combined ladder,[loo] - Macro/regime probability gate,net,True,0.0443031431857793,0.0832350579081862,0.5322654215564873,,0.2185970586611993,-0.1906649354055872,-0.2612912396457347,,0.0189418033719856,0.6051437773003898,0.0122981997624704,,0.0313599312634874,2.6926495357548905,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Vidhi,P4-C components,Macro/regime probability gate,gross,True,,,0.3100888949397717,,,,,,,0.9408706070532394,0.0186788258042316,,-0.0242274768058142,-1.9626309938174176,5001.0,,,cesare/outputs/p4_component_standalone.csv,"re-priced, not rebuilt: the gate recovered as probability_scaled / static from her committed monthly tracks (173 months from 2012-02, values in [0,1]). Only the gate transfers — her book omits the carry accrual"
Vidhi,P4-C components,Macro/regime probability gate,net,True,0.008441207920915,0.0875789768572205,0.0963839522203679,,0.0137183594939745,-0.3356362096914366,-0.8859572974208614,,0.026191906839236,0.9408706070532394,0.0186788258042316,,-0.0242274768058142,-1.9626309938174176,5001.0,,,cesare/outputs/p4_component_standalone.csv,"re-priced, not rebuilt: the gate recovered as probability_scaled / static from her committed monthly tracks (173 months from 2012-02, values in [0,1]). Only the gate transfers — her book omits the carry accrual"
